ElementID,Type,Volume,Sxx,Syy,Szz,Sxy,Sxz,Syz,Exx,Eyy,Ezz,Exy,Exz,Eyz
19486,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19487,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19488,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19489,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19490,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19491,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19492,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19493,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19494,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19495,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19496,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19497,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19498,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19499,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19500,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19501,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19502,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19503,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19504,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19505,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19506,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19507,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19508,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19509,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19510,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19511,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19512,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19513,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19514,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19515,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19516,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19517,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19518,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19519,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19520,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19521,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19522,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19523,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19524,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19525,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19526,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19527,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19528,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19529,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19530,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19531,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19532,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19533,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19534,C3D8,0.325765,0,0,0,0,0,0,0,0,0,0,0,0
19535,C3D8,0.325765,0,0,0,0,0,0,0,0,0,0,0,0
19536,C3D8,0.325765,0,0,0,0,0,0,0,0,0,0,0,0
19537,C3D8,0.325769,0,0,0,0,0,0,0,0,0,0,0,0
19538,C3D8,0.325769,0,0,0,0,0,0,0,0,0,0,0,0
19539,C3D8,0.325769,0,0,0,0,0,0,0,0,0,0,0,0
19540,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19541,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19542,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19543,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19544,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19545,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19546,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19547,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19548,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19549,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19550,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19551,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19552,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19553,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19554,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19555,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19556,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19557,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19558,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19559,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19560,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19561,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19562,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19563,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19564,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19565,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19566,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19567,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19568,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19569,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19570,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19571,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19572,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19573,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19574,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19575,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19576,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19577,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19578,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19579,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19580,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19581,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19582,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19583,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19584,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19585,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19586,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19587,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19588,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19589,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19590,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19591,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19592,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19593,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19594,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19595,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19596,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19597,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19598,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19599,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19600,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19601,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19602,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19603,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19604,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19605,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19606,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19607,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19608,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19609,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19610,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19611,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19612,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19613,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19614,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19615,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19616,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19617,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19618,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19619,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19620,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19621,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19622,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19623,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19624,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19625,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19626,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19627,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19628,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19629,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19630,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19631,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19632,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19633,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19634,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19635,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19636,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19637,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19638,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19639,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19640,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19641,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19642,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19643,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19644,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19645,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19646,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19647,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19648,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19649,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19650,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19651,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19652,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19653,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19654,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19655,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19656,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19657,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19658,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19659,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19660,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19661,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19662,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19663,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19664,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19665,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19666,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19667,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19668,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19669,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19670,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19671,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19672,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19673,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19674,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19675,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19676,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19677,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19678,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19679,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19680,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19681,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19682,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19683,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19684,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19685,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19686,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19687,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19688,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19689,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19690,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19691,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19692,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19693,C3D8,0.325765,0,0,0,0,0,0,0,0,0,0,0,0
19694,C3D8,0.325765,0,0,0,0,0,0,0,0,0,0,0,0
19695,C3D8,0.325765,0,0,0,0,0,0,0,0,0,0,0,0
19696,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19697,C3D8,0.325769,0,0,0,0,0,0,0,0,0,0,0,0
19698,C3D8,0.325769,0,0,0,0,0,0,0,0,0,0,0,0
19699,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19700,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19701,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19702,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19703,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19704,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19705,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19706,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19707,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19708,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19709,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19710,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19711,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19712,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19713,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19714,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19715,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19716,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19717,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19718,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19719,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19720,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19721,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19722,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19723,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19724,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19725,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19726,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19727,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19728,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19729,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19730,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19731,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19732,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19733,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19734,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19735,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19736,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19737,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19738,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19739,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19740,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19741,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19742,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19743,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19744,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19745,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19746,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19747,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19748,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19749,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19750,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19751,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19752,C3D8,0.325767,0,0,0,0,0,0,0,0,0,0,0,0
19753,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19754,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19755,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19756,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19757,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19758,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19759,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19760,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19761,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19762,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19763,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19764,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19765,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19766,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19767,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19768,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19769,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19770,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19771,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19772,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19773,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19774,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19775,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19776,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19777,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19778,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19779,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19780,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19781,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19782,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19783,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19784,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19785,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19786,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19787,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19788,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19789,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19790,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19791,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19792,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19793,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19794,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19795,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19796,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19797,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19798,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19799,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19800,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19801,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19802,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19803,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19804,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19805,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19806,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19807,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19808,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19809,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19810,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19811,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19812,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19813,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19814,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19815,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19816,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19817,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19818,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19819,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19820,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19821,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19822,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19823,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19824,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19825,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19826,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19827,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19828,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19829,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19830,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19831,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19832,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19833,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19834,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19835,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19836,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19837,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19838,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19839,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19840,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19841,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19842,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19843,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19844,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19845,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19846,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19847,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19848,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19849,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19850,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19851,C3D8,0.325768,0,0,0,0,0,0,0,0,0,0,0,0
19852,C3D8,0.325765,0,0,0,0,0,0,0,0,0,0,0,0
19853,C3D8,0.325765,0,0,0,0,0,0,0,0,0,0,0,0
19854,C3D8,0.325765,0,0,0,0,0,0,0,0,0,0,0,0
19855,C3D8,0.325769,0,0,0,0,0,0,0,0,0,0,0,0
19856,C3D8,0.325769,0,0,0,0,0,0,0,0,0,0,0,0
19857,C3D8,0.325769,0,0,0,0,0,0,0,0,0,0,0,0
19858,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19859,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19860,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
19861,C3D8,0.325766,0,0,0,0,0,0,0,0,0,0,0,0
